ChemicalID,DiseaseID,label
C037446,MESH:D001018,0
D005050,MESH:D005128,0
C017677,MESH:D006679,0
C034857,MESH:C538481,0
D004399,MESH:D055756,0
C054551,MESH:D017379,0
C013615,MESH:D012162,0
D017325,MESH:D018798,0
D002699,MESH:D008181,1
C085754,MESH:D043171,0
D005492,MESH:D000741,1
C048526,MESH:D016779,0
D011794,MESH:D009765,1
C446520,MESH:D004829,0
C004471,MESH:D056486,1
C558286,MESH:D009362,1
C056587,MESH:D011128,0
D002117,MESH:D006961,1
C035958,MESH:D000137,0
D000981,MESH:D011605,0
C034192,MESH:D016857,0
D000069582,MESH:D007319,1
C004817,MESH:D002292,0
C475940,MESH:D017545,0
C488401,MESH:D020244,1
D059808,MESH:D006937,1
D000077333,MESH:D017379,1
D010880,MESH:D011618,1
C050414,MESH:D013158,0
C494622,MESH:D009101,1
D010936,MESH:D001196,0
D012701,MESH:D008569,1
D000077206,MESH:C531617,1
D000863,MESH:D006463,0
D000077608,MESH:D015866,0
C004692,MESH:D001281,1
D000305,MESH:D009404,1
D000077154,MESH:D009765,1
D045162,MESH:D004678,0
C036405,MESH:D006501,0
C013293,MESH:D018880,0
C121465,MESH:D013375,1
C000722512,MESH:D012214,0
C104753,MESH:D002375,1
D001639,MESH:D020886,0
D008803,MESH:D011697,0
D054659,MESH:D008178,0
C014026,MESH:D014570,0
C071945,MESH:D006529,0
C012843,MESH:D005242,0
D045783,MESH:C536082,0
D000077562,MESH:D010373,0
C522461,MESH:D058065,0
D004298,MESH:D012770,1
D008784,MESH:D014653,1
D009271,MESH:D019969,1
D008911,MESH:D006069,1
C099154,MESH:D013617,0
D011718,MESH:D014399,1
C038905,MESH:D000196,0
C515050,MESH:D001835,0
D010971,MESH:D014062,0
C008088,MESH:D000230,1
D014148,MESH:D011183,1
C038346,MESH:D004405,0
C045718,MESH:D008599,0
D011217,MESH:D009759,0
D016226,MESH:D000016,0
D000069461,MESH:D018781,0
C116926,MESH:D009069,1
C446520,MESH:D011141,0
D002047,MESH:D019698,1
D002945,MESH:D008114,1
C049096,MESH:D004195,1
D002991,MESH:D006998,0
C037032,MESH:D000077260,0
D000077336,MESH:D055744,1
D012838,MESH:D008108,1
C043836,MESH:D013281,1
D001569,MESH:D001008,1
D006634,MESH:D034721,1
C010945,MESH:D015430,1
C013809,MESH:D012640,1
C005975,MESH:D009396,0
C511975,MESH:D004405,0
C011959,MESH:D014883,0
D011345,MESH:D019462,0
D004958,MESH:D017180,1
C076170,MESH:D019967,0
C529054,MESH:D008133,1
D013205,MESH:D016553,1
D013831,MESH:D017240,1
C112353,MESH:D004409,1
C034192,MESH:D014202,1
C011386,MESH:D001100,0
C007836,MESH:D013163,1
D017257,MESH:D007676,1
D011398,MESH:D009041,1
C046983,MESH:D054198,1
D002440,MESH:D006069,1
C100059,MESH:D013163,0
D002927,MESH:D008107,1
C033022,MESH:D003092,1
D017258,MESH:D015470,1
D010936,MESH:D020257,1
C021279,MESH:D009422,1
C010052,MESH:D011507,1
C100279,MESH:D014555,0
C052565,MESH:D018442,0
D008790,MESH:D017574,1
C013615,MESH:D004698,0
D002976,MESH:D016055,0
D008775,MESH:D009902,1
D013828,MESH:D014376,1
C015896,MESH:D019121,0
D007741,MESH:D017202,1
C571443,MESH:D011128,0
D002443,MESH:D008581,1
D004155,MESH:D011041,1
D003474,MESH:D009336,1
C028815,MESH:D010001,1
C549041,MESH:D003384,1
C021082,MESH:D000077192,0
D009543,MESH:D013610,1
C000722997,MESH:D007674,1
D015016,MESH:D000647,1
C055124,MESH:D054143,0
D009543,MESH:D020820,1
C434926,MESH:D005234,1
C021988,MESH:D006529,0
D002084,MESH:D008325,1
D012981,MESH:D014648,1
C099452,MESH:D008114,1
D007559,MESH:D014777,1
D020110,MESH:D006331,0
C011860,MESH:D006734,0
D009270,MESH:D001919,1
C524106,MESH:D009203,1
D010891,MESH:D010300,1
D013874,MESH:D009207,1
D009944,MESH:D006975,0
D005050,MESH:D003873,1
C008180,MESH:D000647,1
C524251,MESH:D018197,0
D000965,MESH:D015837,0
C054895,MESH:D006948,1
C017590,MESH:D014845,0
C468919,MESH:D010018,0
D008750,MESH:D013610,1
C090071,MESH:D010033,0
C045651,MESH:D018487,1
D003999,MESH:D004749,0
C018176,MESH:D017379,1
D018680,MESH:D012871,0
C035978,MESH:D014069,1
C018266,MESH:D009401,0
D001379,MESH:D019698,1
C060893,MESH:D010190,1
D014212,MESH:D055623,1
D019804,MESH:D003248,1
D018170,MESH:D006261,1
C063587,MESH:D014511,0
D000069348,MESH:D009771,1
C477182,MESH:D011656,0
C044613,MESH:D006333,1
C404931,MESH:D006973,1
D000078330,MESH:D005221,0
D000628,MESH:D003866,1
D020927,MESH:D056486,1
D010645,MESH:D053448,0
C066308,MESH:D006258,1
C006253,MESH:D055371,1
C101705,MESH:D052496,0
C086123,MESH:D001206,0
D024505,MESH:D012868,1
D004071,MESH:D002311,1
D015636,MESH:D020151,0
C534342,MESH:D000152,1
D017312,MESH:D000086382,1
C025741,MESH:D010265,0
C073155,MESH:D007911,0
D011343,MESH:D006312,0
C022116,MESH:D058739,0
C024763,MESH:D000075224,0
C020965,MESH:D013736,0
D007660,MESH:D012216,1
C045958,MESH:D014435,0
C090686,MESH:D019337,0
C046833,MESH:D016534,0
C026564,MESH:D001660,0
D000077185,MESH:C563161,1
C576806,MESH:D000072717,1
C443959,MESH:D011658,0
D005492,MESH:D000014,1
D011299,MESH:D000787,1
C054290,MESH:D001919,1
C070949,MESH:D053158,0
C001824,MESH:D010243,1
D012601,MESH:D020250,1
C461320,MESH:D006509,1
D016559,MESH:D004381,1
C441070,MESH:D014524,0
D047309,MESH:D006528,1
C559490,MESH:D012772,1
D004295,MESH:D002375,1
C000594838,MESH:D016863,1
C055124,MESH:D053202,0
D009553,MESH:D015878,1
D015761,MESH:D002375,1
C503788,OMIM:614160,0
D008775,MESH:D017599,1
D015774,MESH:D012913,0
D008972,MESH:D002653,1
C081981,MESH:D015775,0
D015774,MESH:D003586,1
D008751,MESH:D007516,0
D011324,MESH:D017029,1
D000305,MESH:D017114,1
C043482,MESH:D019337,0
C497332,MESH:D003085,0
C017199,MESH:D013119,1
C048460,MESH:D015785,0
D010672,MESH:D016460,0
C096277,MESH:D006930,1
D002511,MESH:D000799,0
D000997,MESH:D001281,1
D016651,MESH:D006344,0
C112353,MESH:C535700,0
D010419,MESH:D000163,1
D005978,MESH:D006417,1
C568516,MESH:D005156,0
C524875,MESH:D020335,0
C007020,MESH:D058739,1
C488382,MESH:D017588,1
C062018,MESH:D006930,1
D006220,MESH:D012562,1
C521776,MESH:D015427,1
D011134,MESH:D006069,0
C481484,MESH:D014402,0
D000077152,MESH:D010259,1
D000068737,MESH:D053202,1
D002117,MESH:D015470,1
C054923,MESH:D014402,0
C000612000,MESH:D058226,1
C075765,MESH:D006689,1
D003913,MESH:D009771,1
D002725,MESH:D050177,0
C535211,MESH:D012130,0
D006118,MESH:D014005,1
D001384,MESH:D012678,0
C110629,MESH:D056653,0
D000077713,MESH:D002581,1
D002744,MESH:D012912,1
D010431,MESH:D058729,1
D011803,MESH:D001943,1
C512862,MESH:D003773,1
C027744,MESH:D011507,1
C028491,MESH:D003921,1
D011794,MESH:D063806,1
C090111,MESH:D010842,0
D017335,MESH:D006323,1
C053355,MESH:D010034,0
C044946,MESH:D006973,1
C010354,MESH:D006973,1
C034632,MESH:D008583,0
D004365,MESH:D012221,1
C056510,MESH:D002375,1
C058176,MESH:D015529,1
D006854,MESH:D000799,1
C568285,MESH:D003873,0
D002939,MESH:D002481,1
D005960,MESH:D011671,0
D001398,MESH:D014552,1
D000806,MESH:D009069,1
C046649,MESH:D001022,0
C100119,MESH:D001254,1
D013956,MESH:D001528,0
C079694,MESH:D012640,1
D003495,MESH:D006317,0
C083640,MESH:D011470,0
C017139,MESH:D005909,1
D014805,MESH:D012183,1
D014750,MESH:D010292,1
C048599,MESH:D011041,1
C038881,MESH:D018376,0
D008715,MESH:D007249,1
C060284,MESH:D007411,0
C000629279,MESH:D010217,0
C060751,MESH:D007752,0
C464538,MESH:D015878,0
D009534,MESH:D009361,1
D002945,MESH:D018827,1
C014758,MESH:C536063,0
C000597426,MESH:D006008,0
D010293,MESH:D003866,1
C514135,MESH:D005313,0
D004464,MESH:D055013,0
D001971,MESH:D001941,1
C008157,MESH:D013616,0
C000614591,MESH:D003876,0
C004992,MESH:D007411,1
D004917,MESH:D014069,1
D020927,MESH:D009127,1
C024524,MESH:D006628,0
C401930,MESH:D006484,0
C055494,MESH:D009361,1
D002945,MESH:D008413,0
D004317,MESH:D054391,1
D002110,MESH:D015674,1
C000726939,MESH:D000430,0
D019800,MESH:D015266,0
C033595,MESH:D005157,0
D008712,MESH:D004697,1
C058120,MESH:D058186,1
C082247,MESH:D017180,0
D010894,MESH:D010146,1
D011738,MESH:D005879,0
D012436,MESH:D006529,1
D000077728,MESH:D016908,1
C037162,MESH:D012563,0
D014150,MESH:D001478,1
C093844,MESH:D012552,0
D014580,MESH:D006980,1
C045651,MESH:D014901,0
C547322,MESH:D018358,0
C090577,MESH:D006331,1
D003993,MESH:D001167,0
D019819,MESH:D003424,1
D018490,MESH:D014511,0
C059765,MESH:D020967,0
D013866,MESH:D007951,1
D019980,MESH:D029481,1
D009568,MESH:D047748,0
D005641,MESH:D010048,0
C100209,MESH:D013375,0
D003907,MESH:D013610,1
C000604908,MESH:D000086382,1
C069741,MESH:D010508,0
C076809,MESH:D020326,0
D009278,MESH:D013625,0
D011736,MESH:D055985,1
C056590,MESH:D009041,0
C400294,MESH:D014806,0
C096910,MESH:D002277,1
D003276,MESH:D003093,0
D000077185,MESH:D015431,1
D010645,MESH:D015430,1
D008712,MESH:D058186,1
C053205,MESH:D014890,0
C032801,MESH:D010003,1
C505456,MESH:C538525,0
C015330,MESH:D004719,0
D009543,MESH:D003324,1
C099015,MESH:D056929,0
C078626,MESH:D012614,0
C094635,MESH:D006946,0
C103505,MESH:D012640,1
C119325,MESH:D006930,1
D002087,MESH:D013964,1
D011224,MESH:D062787,1
C095764,MESH:D009139,0
C099452,MESH:D006012,0
C031906,MESH:D000075322,0
C550194,MESH:D004802,0
D009593,MESH:D015663,0
C539751,MESH:D014657,0
C052228,MESH:D061686,0
C551454,MESH:D013736,0
C082313,MESH:D004881,0
C107199,MESH:D002292,0
D004316,MESH:D014549,1
D001549,MESH:D010373,0
C070515,MESH:D019970,1
D001285,MESH:D006323,1
C055786,MESH:D007057,0
C119032,MESH:D007898,0
C046064,MESH:D006948,1
C543063,MESH:D005156,0
D002331,MESH:D017114,1
D017962,MESH:D062025,1
C039923,MESH:D006606,0
D000897,MESH:D010373,0
D000667,MESH:D003424,1
D019829,MESH:D019283,0
D002998,MESH:D002422,1
D010830,MESH:D004409,1
D015767,MESH:D014390,0
D011433,MESH:D000783,1
D004315,MESH:D058729,0
D005897,MESH:D017486,0
D024504,MESH:D010302,0
D000077288,MESH:D006943,1
C023609,MESH:D056486,0
D014048,MESH:D020250,0
D015636,MESH:D012640,1
D012765,MESH:D013581,0
D045785,MESH:D054556,0
C011386,MESH:D020720,0
D013888,MESH:D058267,0
C423582,MESH:D020803,0
C038044,MESH:D016523,1
D014639,MESH:D000098943,0
D017308,MESH:D015179,1
C042743,MESH:D007249,0
C040896,MESH:D005923,1
D028321,MESH:D000647,1
D013498,MESH:D007035,1
D000625,MESH:D010038,0
C539236,MESH:D004749,0
C093875,MESH:D004678,1
D010798,MESH:D056486,1
C063249,MESH:D003551,0
D000493,MESH:D015464,1
C546526,MESH:D017511,0
D000077185,MESH:D001862,1
C046785,MESH:D000083242,0
C406734,MESH:D012206,0
C042829,MESH:D056735,0
D000096,MESH:D014126,0
D004145,MESH:D008080,0
D019787,MESH:D008175,1
C059451,MESH:D015663,0
C527851,MESH:D065306,0
C073357,MESH:D013262,0
D000077149,MESH:D009203,1
C059240,MESH:D000647,1
D000551,MESH:D015436,0
D017500,MESH:D007008,0
C083781,MESH:D006628,1
C015568,MESH:D009202,0
D004999,MESH:D004444,0
D002945,MESH:D008113,1
C052082,MESH:D006319,0
D001645,MESH:D009102,0
D000305,MESH:D000743,1
D000872,MESH:D008106,1
D005578,MESH:D003428,1
D008063,MESH:D007248,1
C042691,MESH:D010437,0
C560865,MESH:D006527,0
C556138,MESH:D020345,0
C012042,MESH:D004381,0
D010971,MESH:D011469,0
C025655,MESH:D013479,0
D011339,MESH:D007676,1
D002064,MESH:D000022,0
D008751,MESH:D058866,0
C077990,MESH:D009369,1
C578612,MESH:D003130,0
C099154,MESH:D001019,0
D010936,MESH:D006940,1
C024763,MESH:D006966,1
D000068577,MESH:D003323,0
D005277,MESH:D009765,1
C017759,MESH:D009889,0
D004456,MESH:D048949,0
D007213,MESH:D015431,1
C107773,MESH:D002471,1
D016576,MESH:D001991,1
D007538,MESH:D014396,1
D014807,MESH:D014808,1
C049772,MESH:D003092,1
D009288,MESH:D002389,1
D008353,MESH:D007177,1
D000525,MESH:D005600,0
C045651,MESH:D010167,0
D020024,MESH:D018196,0
C037689,MESH:D005334,1
C472885,MESH:D010854,0
D017336,MESH:D012221,1
D014700,MESH:D006333,1
D003981,MESH:D044903,1
D018501,MESH:D001171,1
D010646,MESH:D056486,1
D002752,MESH:D006974,1
D004318,MESH:D019970,1
D003543,MESH:D000163,1
D000077270,MESH:D006255,0
D000074,MESH:D013923,1
C033636,MESH:D011537,0
C093392,MESH:D034161,0
C518914,MESH:D004827,1
D000477,MESH:D009404,1
C006947,MESH:D002292,1
D008619,MESH:D020275,0
D002955,MESH:D007414,1
C586245,MESH:D059226,1
C533622,MESH:D013167,1
C083806,MESH:D006529,1
D000068180,MESH:D000077195,0
C015240,MESH:D003371,0
D003609,MESH:D006949,1
C011959,MESH:D061206,1
D018120,MESH:D016055,1
D009271,MESH:D001919,1
C480521,MESH:D005134,0
C078040,MESH:D058186,1
C400084,MESH:D013733,1
C031004,MESH:D008944,0
C585473,MESH:D064793,0
C057022,MESH:D005499,0
D010479,MESH:D017824,0
D017693,MESH:D007022,1
C006453,MESH:D009369,1
D015242,MESH:D018461,1
C548887,MESH:D006529,1
C076190,MESH:D015864,0
D010074,MESH:D013742,0
D007980,MESH:D012162,0
C068874,MESH:D008654,1
D010894,MESH:D008654,1
C005681,MESH:D011695,0
D003345,MESH:D003643,1
D009665,MESH:D015473,1
D002045,MESH:D007405,1
C035229,MESH:D015299,0
D013888,MESH:D006848,0
D005228,MESH:D016136,0
C519816,MESH:D013716,0
C500085,MESH:D007414,0
D000077553,MESH:C535506,0
C028075,MESH:D054318,0
C058249,MESH:D012220,1
C012596,MESH:D013274,1
C012589,MESH:D014252,0
C089378,MESH:D000647,1
C429014,MESH:D010612,0
D002395,MESH:D003108,0
C006418,MESH:D004827,1
D002065,MESH:D012640,1
D005047,MESH:D005910,1
D017762,MESH:D013927,1
D002231,MESH:D054138,0
D004837,MESH:D014474,0
D009355,MESH:D013530,1
C027820,MESH:D004775,0
D001964,MESH:D014391,0
D012974,MESH:D050798,0
D008777,MESH:D020294,0
D016572,MESH:D009336,1
D000078785,MESH:D019970,1
C064672,MESH:D034141,0
C038881,MESH:C535682,0
C077792,MESH:D002341,0
C104525,MESH:D004415,1
D008775,MESH:D016403,1
C112689,MESH:D006482,0
C484810,MESH:D006530,0
D013311,MESH:D018268,1
D020123,MESH:D003251,1
D005273,MESH:D017191,1
D000069058,MESH:D000067877,0
C531547,MESH:D011041,1
C024318,MESH:D001145,1
C048081,MESH:D013276,1
D018038,MESH:D003092,1
C549133,MESH:D010900,0
C117443,MESH:D000647,1
D008790,MESH:D017180,1
C082248,MESH:D017486,0
D003642,MESH:D000647,1
D000078785,MESH:D015431,1
C110702,MESH:D000077277,0
D003474,MESH:D007410,1
D014527,MESH:D007970,1
D003024,MESH:D007859,1
D002991,MESH:D012585,0
D007649,MESH:D012019,1
D011241,MESH:D007249,1
C023455,MESH:D013174,0
D000078784,MESH:D006934,0
D000077487,MESH:C565276,1
D013982,MESH:D058186,1
D010426,MESH:D006963,0
C538779,MESH:D002908,0
C058450,MESH:D004409,1
C024631,MESH:D020257,1
D001073,MESH:D014927,1
D007069,MESH:D008224,1
C007527,MESH:D010146,1
D011433,MESH:D006980,1
D003630,MESH:D008228,1
D020123,MESH:D016891,1
D002185,MESH:D010146,1
C099689,MESH:D019048,0
D000069349,MESH:D017714,1
D058787,MESH:D000022,0
C051750,MESH:D010264,0
D052160,MESH:D006528,0
D002997,MESH:D012735,1
D001104,MESH:D008232,0
D007291,MESH:D003108,1
D014640,MESH:D004697,1
D013792,MESH:D019873,1
D017257,MESH:D015428,1
D044243,MESH:D054556,0
C009271,MESH:D003967,1
C002773,MESH:D016063,0
C055124,MESH:D007079,0
D001712,MESH:D009759,1
D017964,MESH:D009101,1
C500057,MESH:D065646,0
C041502,MESH:D004653,0
C024989,MESH:D001930,1
C568953,MESH:D058922,0
C530084,MESH:D064419,0
C014215,MESH:D019970,1
C062737,MESH:D019956,1
C108326,MESH:D001289,1
C025080,MESH:D009103,0
C004479,MESH:D002471,1
D015525,MESH:D065626,1
C083806,MESH:D000741,1
C570896,MESH:C563476,0
C014147,MESH:D012640,1
D008558,MESH:D002051,1
D010419,MESH:D014352,1
C457232,MESH:D065626,1
C554753,MESH:D012468,0
C010792,MESH:D017676,0
C522973,MESH:D001778,0
C527385,MESH:D059226,0
D005996,MESH:D007516,0
C521855,MESH:D007009,0
D017373,MESH:D007027,1
D010404,MESH:C537345,0
D017762,MESH:D001018,1
C017947,MESH:D018149,1
D006853,MESH:D003371,1
D014810,MESH:D018908,1
C035916,MESH:D016135,0
D000431,MESH:D006335,1
C107594,MESH:D001848,0
D004958,MESH:D019584,1
C539419,MESH:D015435,0
C036604,MESH:D000007,0
D013739,MESH:D003456,1
C056590,MESH:D006563,0
D002515,MESH:D007710,1
D000111,MESH:D019190,1
D000728,MESH:D055744,0
D014230,MESH:D010146,0
C100236,MESH:D054429,0
C000589030,MESH:D007642,0
D000077205,MESH:D018487,1
C026708,MESH:D003922,0
C516138,MESH:D008415,0
C005522,MESH:D003866,1
D014196,MESH:D003704,1
D013442,MESH:D014514,0
C085788,MESH:D006312,0
D010404,MESH:D010612,1
C066408,MESH:D013959,0
D002066,MESH:D009447,1
D004317,MESH:D054198,1
C494898,MESH:D006925,0
D012794,MESH:D006566,0
C016977,MESH:D018352,0
C461399,MESH:D009050,0
D010126,MESH:D001172,1
D007464,MESH:D004681,1
C492919,MESH:D006941,0
D005702,MESH:D062787,1
C060283,MESH:D003072,0
D014011,MESH:D016481,1
C502577,MESH:D019957,0
C092062,MESH:D020250,0
D013759,MESH:D004195,1
C007845,MESH:D009362,1
D006024,MESH:D013610,1
C007628,MESH:D012829,0
D007501,MESH:D012798,0
D007546,MESH:D005222,0
C103442,MESH:D011625,0
D004087,MESH:D005329,0
D008550,MESH:D015228,1
D000077205,MESH:D007674,1
D019821,MESH:D002532,1
D005990,MESH:D010302,0
C543889,MESH:D000072657,0
C111221,MESH:D000083083,0
C107393,MESH:D057066,0
D011241,MESH:D006934,1
C417087,MESH:D005873,0
C558899,MESH:D000163,1
D004837,MESH:D009798,1
C046249,MESH:D017453,0
C528044,MESH:D009999,0
C111827,MESH:D012678,0
D016685,MESH:D001005,1
C018873,MESH:D034321,0
D014993,MESH:D015154,0
C014926,MESH:D020250,0
D002509,MESH:D002114,0
D054714,MESH:D008114,0
C071423,MESH:D006943,1
C034547,MESH:D020220,0
C084589,MESH:D004404,0
D000676,MESH:D001919,1
D011241,MESH:D008180,1
D001241,MESH:D020521,1
D008777,MESH:D016523,0
C092028,MESH:D006685,0
D002857,MESH:D015428,1
C504960,MESH:D011833,0
D017258,MESH:D002375,1
C585473,MESH:D010003,1
D010653,MESH:D014353,1
C501277,MESH:D009437,1
D006918,MESH:D055728,1
D013890,MESH:D000086382,0
D011433,MESH:D001480,1
C049347,MESH:D001930,1
D005707,MESH:D005355,1
D019821,MESH:D006332,1
D025101,MESH:D001321,1
C568957,MESH:D000196,0
D003300,MESH:D004195,1
C069837,MESH:D004487,1
C098434,MESH:D007021,0
D020320,MESH:D014120,0
C514136,MESH:D002375,0
C000604281,MESH:D011833,0
D002078,MESH:D020179,0
D008070,MESH:D014605,0
D010892,MESH:D010149,1
D017239,MESH:D015470,1
D000077185,MESH:D018497,1
D004958,MESH:D009069,1
C434003,MESH:D002471,1
C054999,MESH:C537359,0
D009278,MESH:D002375,1
C480819,MESH:D001010,1
D013629,MESH:D015674,1
C004471,MESH:D002012,0
D012965,MESH:D041761,0
C550454,MESH:D000505,0
D013619,MESH:D003072,1
C062856,MESH:D011546,0
C087181,MESH:D005767,0
D002110,MESH:D018328,0
D017419,MESH:D007942,0
D010096,MESH:D010300,0
D000305,MESH:D006463,1
D003622,MESH:D014581,1
D062610,MESH:D018186,0
C111654,MESH:D006962,1
D003907,MESH:D001172,1
D003994,MESH:C537658,0
C070417,MESH:D009410,1
C060230,MESH:D001249,1
C013293,MESH:D002178,0
C006552,MESH:D001929,1
C093844,MESH:D005355,1
C115521,MESH:D017449,0
D019469,MESH:D006943,0
C023470,MESH:D014973,0
C035384,MESH:D012135,0
C540317,MESH:D011693,0
C100100,MESH:D000799,1
D003524,MESH:D016649,0
C021751,MESH:D017379,1
C499748,MESH:D009101,1
D001151,MESH:D007333,1
C013150,MESH:D000419,1
C010846,MESH:C566506,0
D010095,MESH:D007022,1
C115174,MESH:D009207,0
C577200,MESH:D015430,1
D005996,MESH:D003919,0
C119620,MESH:D007897,0
C117268,MESH:D034701,1
D011433,MESH:D020329,1
D017576,MESH:D003354,1
C063318,MESH:D008661,0
C569677,MESH:D000026,0
D013943,MESH:D015431,1
D004280,MESH:D012127,1
D010248,MESH:D012878,0
C008924,MESH:D027601,0
C004639,MESH:D006973,1
C007836,MESH:D015431,1
D011799,MESH:D017119,0
C039332,MESH:D010300,1
C021751,MESH:D004487,0
C023470,MESH:C538007,0
D011339,MESH:D003085,0
C055185,MESH:D054198,0
D011341,MESH:D004719,1
D014859,MESH:D020325,1
C066308,MESH:D013724,1
D015738,MESH:D008545,1
C018873,MESH:D056586,0
D012601,MESH:D019970,1
D019821,MESH:D006937,1
C513529,MESH:D008258,0
D000077185,MESH:D009101,1
C056587,MESH:D020370,1
D000077590,MESH:D005207,1
D000069349,MESH:D003424,1
D001030,MESH:D008881,0
C031312,MESH:D003875,0
C044565,MESH:D017454,0
C105832,MESH:D009374,1
C561240,MESH:D018237,0
D004206,MESH:D006327,1
D014290,MESH:D046088,0
D000721,MESH:D013921,1
C029322,MESH:D056486,1
C081643,MESH:D009123,0
D001390,MESH:D016778,1
D002738,MESH:D001943,1
D004365,MESH:D004751,1
C000624958,MESH:D006986,0
C577051,MESH:D017497,0
C053001,MESH:D008103,1
C014258,MESH:D019048,0
D003060,MESH:D014693,1
D002747,MESH:D004239,0
D014287,MESH:D015479,0
D009538,MESH:D012640,1
C521502,MESH:D017789,0
D005472,MESH:D001749,1
D047311,MESH:D002386,1
C004999,MESH:D008569,1
C038491,MESH:D019954,1
C553676,MESH:D016393,0
D009566,MESH:D006333,1
C548830,MESH:D015209,0
D000077551,MESH:D003881,1
C556168,MESH:D052177,0
C117443,MESH:D007511,0
D004837,MESH:D006470,1
D010248,MESH:D013581,1
C031649,MESH:D021183,0
C085665,MESH:D011475,0
C019357,MESH:D011696,0
C044492,MESH:D015787,0
C104820,MESH:D013981,0
C073839,MESH:D012883,0
C041525,MESH:D008325,1
C106263,MESH:D001982,0
C441128,MESH:D024821,1
D000111,MESH:D003556,1
C108326,MESH:D002179,0
D013453,MESH:D003920,1
C006013,MESH:D012555,1
C000613964,MESH:D064129,0
D000073738,MESH:D006943,1
C060188,MESH:D015529,0
D008550,MESH:D007154,1
D002211,MESH:D058186,1
C010809,MESH:D006519,0
D000068717,MESH:D060446,0
D000863,MESH:D004240,0
C084600,MESH:D052177,0
D044004,MESH:D012640,1
C081320,MESH:D009069,1
D019829,MESH:D056647,0
D003907,MESH:D004443,1
D009271,MESH:D005879,1
C415128,MESH:D010304,0
C021139,MESH:D009140,0
